-0.0033156,-0.017514,0.046979,-0.030072,-0.042489,-0.16454,0.025116
-0.010018,-0.011822,-0.036139,0.048348,-0.025941,-0.032693,0.0039156
-0.0034195,-0.0088726,-0.049269,0.072272,0.033124,0.038913,-0.10082
0.0026352,0.0027447,-0.0054434,-0.007865,-0.029689,0.023895,0.066057
-0.009414,0.05571,-0.013096,-0.0615,-0.052079,0.003891,-0.037337
-0.00044371,0.037594,0.018553,0.02957,0.010687,-0.052438,0.085704
-0.0055368,-0.0026183,-0.00047269,0.037976,0.034303,0.024516,-0.021759
-0.0033284,0.019759,-0.08221,0.062659,-0.041686,-0.092959,0.021363
0.0091354,-0.0066703,-0.011611,-0.013381,-0.0071086,0.047321,0.027842
0.020847,0.028478,-0.014587,0.053144,0.051412,-0.038567,0.07397
0.0066521,0.031766,0.036446,-0.081656,0.024118,0.090358,0.088183
0.00086507,-0.029791,-0.057221,-0.041717,-0.054993,0.039978,-0.059347
-0.0095686,0.0049579,-0.03085,-0.085646,-0.041427,0.014406,0.061583
-0.0043783,-0.00051522,-0.018603,-0.0051582,0.03562,0.041719,0.0097262
0.0022897,0.021634,0.072948,-0.028245,-0.0040517,0.010824,-0.037072
0.0017389,-0.011694,-0.011189,0.021292,-0.038699,-6.7221e-05,-0.0098148
0.0027904,-0.022365,0.019651,0.036789,-0.052875,-0.041202,0.0139
-0.014628,-0.013157,0.12312,0.050449,0.043504,-0.012876,0.058318
-0.0060227,-0.01004,-0.062342,-0.058128,-0.023455,-0.036679,-0.054812
0.0071059,0.0021251,0.013731,-0.085287,0.10694,0.085126,-0.01303
0.0068236,0.0012863,0.066871,0.041188,-0.049543,0.020271,0.03454
-0.0096034,-0.027537,0.003426,-0.11228,-0.01843,-0.042101,0.0090309
0.0021343,-0.024776,0.0081259,0.0057565,0.020837,0.062592,0.054407
3.1372e-05,-0.0069272,0.0053673,0.062535,-0.023118,0.01775,-0.047428
-0.0025575,0.0011238,-0.11608,-0.016383,-0.017495,-0.047692,0.00713
0.016046,-0.005681,0.030988,0.060852,-0.0059801,-0.013917,-0.018848
0.020371,0.029772,-0.054817,-0.042347,0.011156,0.054958,0.022177
0.0063744,0.040748,-0.042909,0.042293,0.047815,0.10463,-0.023819
0.00068278,0.026787,0.00045024,0.027831,0.034591,0.0048906,-0.071099
0.001684,0.009296,0.027108,0.024351,0.007311,0.011868,-0.0085943
0.0096516,-0.0034023,-0.063286,0.039656,0.054438,-0.035294,0.025394
0.0037103,-0.028433,0.030573,0.032285,-0.017909,0.013571,0.063448
-0.0042913,-0.0055719,0.040769,0.0056149,-0.0098074,0.10925,0.076361
-0.0031188,0.0096496,-0.034848,0.013689,-0.061349,-0.019051,-0.077306
-0.0084841,-0.059447,-0.01449,0.033671,0.012619,-0.038839,-0.024065
-0.0023226,-0.001998,-0.06691,0.0033628,0.030756,0.06489,0.0076724
-0.0016759,0.017976,-0.0041587,-0.040232,-0.031117,-0.047848,0.0032878
-0.012425,0.0108,0.017401,0.015008,-0.039539,0.091756,0.028604
-0.0010368,-0.020239,0.017665,-0.079587,-0.032496,-0.0020341,-0.015717
-0.0073036,0.0087575,-0.0065187,-0.06763,-0.084424,-0.0084879,-0.020648
-0.0073223,-0.0030049,0.010469,-0.020534,-0.031355,-0.057076,-0.076216
0.032584,-0.015111,0.036269,0.027748,0.0057202,-0.078071,0.045832
0.011001,0.0094404,0.073521,-0.040469,-0.040057,0.026869,-0.038489
-0.00481,0.019479,0.15305,0.0011621,-0.013058,0.015214,-0.0050053
-0.0030899,-0.02839,0.018994,0.05232,0.017417,-0.068215,-0.12673
-0.0059357,-0.0052027,-0.032328,-0.012606,-0.032867,0.10604,0.023305
-0.0033413,-0.021949,-0.018875,0.01414,-0.0088882,0.010726,0.0011373
-0.0010696,-0.0068409,0.016636,-0.0080015,0.056382,-0.077721,-0.078555
0.013467,-0.010877,0.013753,-0.038308,0.0072224,0.014891,-0.05573
-0.0087551,0.017356,-0.042126,-0.091114,-0.0093168,-0.015247,0.0074179
-0.0012995,-0.017073,0.075635,0.011317,0.045916,0.055117,-0.017001
0.0022036,-0.010641,0.046683,-0.01792,0.029733,-0.084726,0.0027522
0.0055084,0.047873,-0.010958,0.03798,-0.055586,0.018681,0.095268
-0.010905,0.01885,0.0065403,0.010953,-0.039777,0.076095,0.065884
-0.0077795,-0.016546,-0.0015111,0.071855,-0.086347,0.0087942,-0.010272
0.005702,-0.010523,-0.014018,-0.022434,0.073331,-0.0079663,0.052506
-0.0012105,-0.014414,0.029378,0.015998,-0.032635,0.020973,-0.029503
0.014246,0.0033909,-0.085401,-0.019624,0.035009,0.03195,0.035889
0.021164,-0.01962,-0.10859,-0.038239,0.018965,-0.019548,-0.020418
-0.0040096,-0.0083199,-0.068319,0.076995,0.066094,0.042338,0.0093393
0.0019909,-0.026669,0.01933,0.077418,0.025065,-0.063517,0.042955
0.0024953,-0.013197,-0.014088,0.040829,0.036106,0.04948,-0.11017
0.00094694,0.0109,0.034108,-0.02694,-0.015961,0.034187,-0.076279
0.0088794,-0.029504,-0.045825,-0.047633,-0.082188,0.0008045,0.047387
0.00022581,-0.011901,-0.032217,0.0019032,-0.0072655,0.086485,-0.042191
0.00071173,0.026519,0.030483,-0.036579,0.0045941,-0.050854,0.014039
0.0010805,-0.019145,-0.0077326,-0.070918,-0.062449,0.015098,-0.0091309
-0.0012801,-0.012616,-0.040468,-0.0070352,0.048904,0.045652,0.013033
-0.0072516,0.01668,0.010145,0.037918,-0.11632,-0.045569,0.015733
-0.011111,-0.003568,0.077679,-0.094609,0.055674,0.0411,0.094554
-0.018684,-0.017785,-0.031817,-0.0047946,-0.036775,0.07041,-0.010873
-0.010234,-0.0060661,0.054583,-0.063444,-0.091176,-0.018626,0.064691
0.0072184,-0.03645,0.0044207,-0.0082753,-0.0016288,0.024531,-0.051467
0.015771,-0.0054356,0.005986,-0.059296,-0.0043883,0.035097,0.0022665
0.026398,-0.0088341,-0.0019882,0.035388,0.05902,0.044851,-0.00015205
0.0113,0.036414,0.056319,0.026657,0.022959,-0.0086919,-0.033874
-0.008744,-0.031812,0.0049145,-0.042046,-0.0067542,0.075548,0.0027341
0.00066663,0.0077094,-0.0083593,0.012252,0.027813,0.019168,-0.01029
0.00054666,0.02834,0.030456,-0.039446,0.042902,-0.022607,-0.063919
-3.5365e-05,-0.0071238,-0.0061533,-0.073416,-0.027339,0.016042,-0.0052111
-0.0042515,0.031418,0.017683,0.058491,-0.039907,-0.033581,0.021025
0.0017603,-0.017759,0.0035815,0.050827,0.015214,-0.044041,0.045106
0.0028968,0.0012203,0.0058254,0.039628,0.0012408,-0.016656,0.048981
-0.0095589,-0.0090132,0.032431,-0.015058,0.034062,-0.024995,0.0023632
-0.015295,-0.0016239,0.053036,0.017873,-0.057172,0.020222,-0.055598
-0.014938,-0.013456,-0.0037794,-0.080612,0.070196,0.033616,0.023003
-0.0073102,0.043893,0.041827,0.020133,-0.025489,0.065203,-0.038065
-0.0053482,-0.0049807,-0.0044778,-0.057398,0.12284,-0.014838,-0.036353
-0.0045585,-0.022423,0.028888,-0.083022,-0.03372,0.019027,-0.064495
0.0085874,0.0033905,-0.025393,-0.092476,-0.017661,-0.044649,-0.048432
0.019577,0.018113,-0.023831,-0.0294,-0.034896,0.014277,-0.0061361
0.012815,-0.0014818,-0.0068351,0.097881,0.00051041,0.0037582,-0.03165
-0.0041066,0.014701,0.040317,-0.0076828,-0.079659,-0.039191,-0.018418
-0.0011681,0.011832,0.042277,0.097079,0.01417,-0.027061,-0.018974
0.0050327,-0.0025606,0.090478,0.052934,-0.058236,-0.050411,0.040543
-0.0053549,0.025311,-0.089012,-0.053475,0.0010308,-0.11455,0.0062877
0.0066643,0.0042682,0.048872,0.025395,-0.044093,-0.043916,-0.08591
-0.0041611,0.019648,0.034919,0.026634,0.01091,-0.0054179,-0.0013993
0.0014343,-0.024608,0.0076621,0.046179,0.062138,-0.018367,0.039739
0.0040622,-0.0092593,-0.12732,-0.012289,-0.045195,-0.057058,0.055329
-0.0045132,-0.00090568,-0.056243,0.071788,0.023385,0.02482,0.055632
-0.014531,0.028318,0.042268,-0.0030041,0.024225,0.048709,-0.024643
-0.016432,0.0019491,-0.0035505,0.033838,0.079296,0.01751,-0.044228
-0.01941,0.0040819,0.056405,-0.025733,0.019241,-0.0546,-0.022163
-0.01492,0.011379,-0.041421,0.037331,0.03839,0.082078,0.049363
0.010714,0.019508,0.11661,-0.01006,0.015886,-0.015276,0.046833
0.01844,0.022481,-0.010199,0.05082,0.0085917,0.067817,-0.055552
-0.0022641,-0.00025191,-0.039212,0.057617,0.053881,-0.0071804,0.026005
0.0021046,-0.0067673,-0.050059,0.086776,0.031468,-0.053323,0.039827
-0.0052501,0.00014115,-0.063297,0.02078,-0.073932,0.039734,-0.020167
-0.0019328,-0.01137,0.01827,-0.036645,0.062349,-0.0079559,-0.024509
-0.0056172,-0.019103,0.015785,0.040501,-0.071945,-0.061373,-0.0099296
-0.0041627,0.018966,0.029043,-0.087143,-0.042614,-0.0030176,0.00080036
0.0074743,0.0062595,-0.063205,-0.046924,0.07018,0.088836,0.033975
-0.0047835,-0.042492,0.01228,-0.0043031,-0.043388,0.034339,-0.024609
-0.010381,0.0072788,0.062625,0.024682,0.0050603,0.013826,-0.061707
0.0011361,0.025979,0.040763,-0.0046863,0.0612,0.10762,0.012323
-0.0026954,-0.023236,-0.033259,0.023368,0.040466,-0.064281,0.065692
-0.014796,-0.013004,-0.024452,-0.081889,0.023708,-0.034703,-0.040322
-0.0057625,0.03022,-0.11573,0.049202,0.023115,0.071619,0.061364
-0.0059958,-0.024559,-0.045863,-0.041374,-0.0051072,0.013688,0.02393
0.012217,-0.019311,-0.025736,-0.018994,-0.068607,-0.024826,0.031039
-0.011372,0.015529,0.0076026,-0.029858,0.087765,-0.028762,-0.056917
-0.011003,-0.017251,-0.053915,0.019959,-0.007962,0.089011,-0.022358
-0.0036663,0.016871,-0.015335,0.0010677,0.071799,0.0099449,0.0028323
0.0023801,0.044925,0.0061633,-0.059705,-0.0094483,0.013929,0.10725
-0.0061458,-0.028835,-0.067223,-0.0033084,0.0056464,0.010511,0.064687
0.009808,0.0062155,-0.049445,-0.0062822,-0.025453,-0.025221,-0.029415
0.005631,0.059016,0.051453,-0.032679,0.029783,-0.029051,0.017501
-0.013425,-0.015635,-0.021243,-0.0083563,0.0037053,0.064695,-0.030725
0.015434,0.0050762,-0.025114,-0.068934,0.060981,0.025602,0.083236
0.011616,0.019456,-0.085959,-0.05631,-0.03518,0.038514,-0.045095
0.0108,0.00037166,0.06819,-0.009903,-0.041342,0.023459,0.03083
0.0051119,0.034005,-0.02425,-0.038222,0.010229,0.01269,-0.075458
-0.0041479,0.0036009,-0.075285,0.085421,-0.058796,0.030989,0.011619
-0.0054192,-0.014955,0.0016003,-0.070694,0.043686,-0.051198,-0.06706
