-0.0086393,-0.0032146,-0.0083379,-0.00075343,-0.013562,0.0019589,0.006379,0.010548,0.005927,0.014265,0.0041187,0.004621,0.0072831,-0.0030137,-0.0019087,-0.0039681
-0.0014064,-5.0229e-05,0.0035662,0.0010046,-0.0037671,0.005274,0.002863,0.0080868,0.0015571,0.0096439,0.0046713,-0.0045708,-0.0050731,0.0018585,-0.0082877,-0.00015069
-0.0029635,0.0048722,-0.0060274,-0.0026621,-0.0013562,0.0017078,0.011251,0.013009,0.015219,0.014968,0.013913,0.002411,-0.0077854,-0.0056758,-0.0019589,-0.0026621
-0.0056256,0.0070822,0.0027123,-0.0010548,-0.00095434,0.0022603,0.0083379,0.017731,0.016274,0.013009,-0.0029133,0.0015069,-0.0055754,-0.0091918,0.0061781,-0.005927
0.011703,0.00095434,-0.0084384,-0.0084384,-0.001758,-5.0229e-05,0.010548,0.027023,0.018233,0.010196,-0.0061279,0.0047215,0.0057261,0.003516,0.00030137,-0.0018082
0.0051233,0.0026621,-0.0052238,0.0044703,-0.0054247,0.016274,0.02642,0.033101,0.032649,0.01326,-0.0020091,0.0051233,0.0092421,0.0015571,-0.0048722,0.0018585
0.0013562,0.0028128,-0.0038676,0.0013059,-0.0067306,0.015671,0.022,0.04626,0.032146,0.02205,0.0054247,0.0075343,0.0018585,0.016073,0.014617,-0.0037671
-0.0031644,0.0097946,0.0026119,0.0049726,0.0069818,0.013562,0.022754,0.049776,0.029986,-0.013662,0.0026119,0.0072831,0.0072329,0.011653,0.00045206,-0.00090411
0.007685,0.0089909,0.0026119,0.007685,0.0062786,-0.0054247,-0.017881,-0.0003516,-0.044302,-0.10171,-0.051334,0.014365,0.012557,0.0069818,0.014416,0.0077854
-0.0019087,-0.011703,-0.024662,-0.013863,-0.01748,-0.052539,-0.10744,-0.091064,-0.14109,-0.20669,-0.10955,0.0075845,0.0072329,-0.001105,-0.00015069,0.0010046
-0.0036165,-0.0097443,-0.024863,-0.012758,0.0063288,-0.014617,-0.06811,-0.059571,-0.15013,-0.219,-0.094028,0.01547,0.010448,-0.013562,0.0013562,-0.0095937
-0.010397,0.0025617,-0.002411,0.012859,0.032749,0.026722,-0.016927,-0.056156,-0.14174,-0.16339,-0.05264,0.011703,0.026119,-0.0083882,-0.0075845,0.0040183
-0.0030137,0.012055,0.0099955,0.0029133,0.0095434,0.0032649,-0.0064795,-0.056909,-0.058717,-0.053493,-0.027073,0.0031142,0.0053242,-0.0065297,-0.010598,-0.002411
0.0018585,-0.0063288,0.003516,-0.0038676,-0.00045206,-0.0040183,0.0029635,-0.0060777,-0.011553,-0.0032146,-0.0012055,-0.0065297,0.0015571,-0.0052238,0.0066804,0.00095434
-0.0074338,-0.00010046,0.0025114,-0.0037169,-0.00055251,-0.0033151,0.0077854,-0.0044703,-0.00045206,0.0020594,0.0019589,-0.0037671,-0.0045206,0.002411,0.00045206,0.0030639
-0.0010046,-0.011653,-0.0055754,0.0003516,0.0069818,5.0229e-05,-0.00080366,5.0229e-05,-0.0057261,0.0029635,-0.0055251,-0.0047215,0.013763,0.0065297,0.0057763,0.0011553
