0.0044202,0.0074,0.012764,-0.00014899,0.0030296,0.019518,-0.0055128,0.0028309,0.0056121,-0.0075987,0.0025329,-0.0034269,-0.0033275,0.0026322,0.00064564,-0.013161
0.0024336,0.0032282,0.007996,0.0072014,-0.0073007,-0.00094363,-0.015346,-0.0071021,0.00094363,-0.011969,0.0086913,-0.0074,-0.0012416,-0.0073007,-0.007698,-0.0078967
0.0077974,0.0016389,0.016439,-0.0026322,-0.0051155,-0.013459,-0.036404,-0.028756,-0.011473,-0.0072014,-0.013757,0.0068041,0.0066054,0.0077974,0.0061088,-0.0077974
0.0036255,0.0008443,0.0075987,-0.0021356,-0.0095853,-0.021704,-0.05488,-0.058753,-0.032034,-0.024882,-0.0056121,0.0051155,0.0059101,-0.00024832,0.0032282,-0.012963
0.0027316,0.012267,0.012565,-0.0057114,-0.020015,-0.049814,-0.075739,-0.066501,-0.045741,-0.035808,-0.016538,0.0062081,0.012267,0.0069034,0.0052148,-0.0024336
0.013856,0.0041222,0.010479,-0.010082,-0.024087,-0.062131,-0.0963,-0.10564,-0.06819,-0.056568,-0.034219,-0.0075987,0.014949,0.019022,0.015247,-0.0041222
0.019121,0.024087,0.013757,-0.0089893,-0.028955,-0.082195,-0.12103,-0.13613,-0.091333,-0.081997,-0.03551,-0.0093866,0.016638,0.016439,0.015942,0.015744
0.020611,0.030544,0.026869,-0.007698,-0.041271,-0.09183,-0.1259,-0.16285,-0.12679,-0.10544,-0.061237,-0.0062081,0.018426,0.023591,0.032729,0.015148
0.029153,0.03849,0.025776,-0.014154,-0.043357,-0.10514,-0.13861,-0.17646,-0.13822,-0.11954,-0.072759,-0.024385,0.0092873,0.023789,0.025577,0.023789
0.030742,0.032034,0.020909,-0.02071,-0.042861,-0.087162,-0.11746,-0.15649,-0.1117,-0.11766,-0.078321,-0.025081,-0.0084927,0.010579,0.0074994,0.019518
-0.00074497,0.022995,0.0034269,-0.026173,-0.022399,-0.050708,-0.067196,-0.085374,-0.064912,-0.08299,-0.065309,-0.015843,-0.011075,-0.010877,0.0031289,0.001043
0.0050161,0.0066054,0.01038,-0.011473,-0.0062081,-0.0074994,-0.01922,-0.021604,-0.019518,-0.02667,-0.016538,0.0019369,-0.012665,-0.015744,-0.010082,-0.0026322
0.007996,0.0023342,0.0075987,-0.020611,0.0074994,0.0083933,-0.0060094,-0.0095853,-0.0016389,-0.0083933,-0.0089893,0.008592,4.9665e-05,-0.011771,-0.015744,0.0008443
0.01485,-0.010877,0.012168,-0.010777,0.0048175,0.0087907,-0.0050161,0.0062081,0.0056121,-0.0089893,-0.0071021,0.0040228,0.0065061,0.0050161,-0.013459,-0.0041222
0.020313,0.010281,0.0024336,-0.010281,0.0028309,0.00094363,0.012267,-0.0042215,-0.0026322,-0.0081947,-0.0074994,0.0096846,0.0065061,-0.0054135,-0.011572,-0.0035262
0.0053141,0.0041222,0.0098833,-0.0028309,-0.0057114,-0.0044202,0.008592,-0.0013409,-0.0027316,-0.0086913,-0.0092873,0.0045195,-0.00054631,-0.0033275,-0.022697,-0.0057114
