-0.0041701,-0.0048778,0.0025526,-0.0025526,-0.0031592,0.0044229,-0.0051811,-0.0019461,-0.016807,-0.0031592,0.00027801,-0.0064953,-0.0069502,-0.00098567,-0.0019966,-0.0073041
-0.001289,-0.011045,-0.0056866,-0.004069,-0.010438,-0.0026032,-0.0053833,-0.0060404,-0.0091238,-0.0040185,-0.0063437,-0.0077084,-0.010286,-0.0072535,-0.0025526,-0.013774
-0.017363,-0.0059393,-0.013521,-0.0066975,-0.011702,-0.01428,-0.016706,-0.01064,-0.012763,-0.020901,-0.0089216,-0.0085172,0.00088458,-0.003968,-0.010943,-0.011297
-0.010337,-0.016857,-0.003513,-0.019739,-0.021508,-0.024642,-0.014431,-0.01984,-0.020649,-0.024035,-0.0058887,-0.0047262,-0.0053833,0.0011373,-0.00068239,-0.0051811
-0.019688,-0.0097303,-0.018627,-0.018172,-0.024793,-0.017717,-0.029848,-0.032274,-0.02722,-0.020295,-0.012662,-0.0046756,0.0022999,-0.0036141,-0.0036647,-0.0079612
-0.009326,-0.0087699,-0.018677,-0.037582,-0.041727,-0.030556,-0.038896,-0.041423,-0.030606,-0.034347,-0.021356,-0.021558,-0.0012384,-0.0070008,-0.0045745,-0.0062426
-0.027523,-0.0048778,-0.023985,-0.044406,-0.046529,-0.054818,-0.057952,-0.046023,-0.04299,-0.033993,-0.027725,-0.026967,-0.014229,-0.015139,-0.011247,-0.0010362
-0.015897,-0.01155,-0.022013,-0.036065,-0.05775,-0.055526,-0.05679,-0.045012,-0.041727,-0.041777,-0.020396,-0.012864,-0.020598,-0.016049,-0.0069502,-0.0086688
-0.021154,-0.020345,-0.034246,-0.044254,-0.059317,-0.072712,-0.05684,-0.048247,-0.045113,-0.031263,-0.02358,-0.013218,-0.020446,-0.0094776,-0.01246,-0.011651
-7.5821e-05,-0.0092249,-0.017312,-0.039098,-0.05593,-0.04946,-0.034044,-0.027776,-0.01984,-0.033589,-0.027725,-0.015948,-0.018424,-0.017868,-0.010489,-0.011803
0.018576,0.0087194,-0.010185,-0.02722,-0.031263,-0.02727,-0.0010362,0.00063184,-0.010741,-0.011348,-0.010034,-0.0048778,0.0045745,-0.0087194,-0.0080117,-0.0030581
-0.0038669,-0.0062426,-0.015341,-0.030606,-0.018526,-0.021963,-0.0075063,-0.0063437,-0.011045,-0.010691,-0.011398,-0.0039174,-0.0077084,-0.003968,-0.0035636,-0.003968
0.0019461,-0.0032603,-0.0089721,-0.0078095,-0.015897,-0.0038669,0.0022999,-0.00093512,-0.017565,-0.00093512,-0.0074052,-0.0030581,-0.0025021,-0.0035636,-0.0026032,0.0040185
0.0019461,-0.0053833,-0.0053833,0.00083403,-0.0071019,0.0017944,0.01342,0.0069502,0.0046756,0.013117,-0.0050294,-0.0075568,-0.0041196,0.00042965,-0.0059393,-0.0027043
0.0019461,-0.0035636,0.0017439,-0.0027548,-0.0044734,-2.5274e-05,0.0062931,0.0013395,-0.0013395,0.00083403,-0.011499,0.0063942,0.00139,0.0064448,0.0015922,0.0023504
0.008871,0.0059393,-0.00053075,-0.0031592,-0.0056866,-0.0035636,-0.0041196,-0.0023504,-0.00058129,-0.0070008,-0.010741,0.001845,-0.0041196,-0.0020472,0.00053075,-0.0044229
