-0.00036206,0.00090514,0.0037654,0.0055757,-0.00054308,0.0011224,-0.002281,0.00047067,-0.0036206,0.0067343,-0.00086894,0.0057567,0.0083635,-0.0051412,0.011586,0.002462
-0.0077118,-0.0085807,0.00097755,-0.0013758,-0.0030775,0.0053584,7.2411e-05,0.0055395,0.0011224,0.01622,0.0045257,-0.00079652,-0.0014482,-0.001412,0.0074222,0.00068791
0.0037292,0.0012672,-0.0060101,-0.0014844,0.00050688,0.0017017,0.0033309,0.0042723,0.0099928,0.0006155,0.00025344,-0.00094135,0.0095583,0.01021,-0.0017017,0.0068791
-0.0078566,0.0055395,-0.0042723,0.0025344,-0.0035844,-0.0049602,-0.0044171,-0.001593,0.0017017,0.0083997,0.0044533,-0.0019189,0.0021723,-0.0013396,0.0011586,0.0041636
0.0055033,-0.00018103,0.0040912,-0.0052498,0.0082187,-0.0014844,0.0048154,-0.0061188,0.0045619,0.0031137,-0.0041999,0.0056481,-0.00021723,0.0055757,0.0034395,-0.0045619
0.0030775,-0.0064084,0.0020999,0.00018103,0.0006517,-0.0019551,0.002824,0.0039464,-0.00036206,0.0041636,0.0048878,-0.0027154,0.004055,-0.0045981,0.0058291,0.0024982
-0.0088342,0.0020637,-0.0014844,0.0018465,-0.0045257,0.0028965,0.0094859,0.011658,-0.0021361,0.0006517,0.0025706,0.0057205,-0.0022448,-0.0053584,0.0018465,-7.2411e-05
-0.0027878,0.0019551,0.010174,0.010427,0.0043085,0.0060825,0.014374,0.0040188,0.0006155,0.00028965,0.00050688,0.003693,0.0036206,-0.0013396,0.0056843,0.0092686
0.0069153,0.0062998,0.0006155,-0.0006155,-0.0039826,0.0039826,0.00018103,-0.0074222,-0.0099566,-0.011586,-0.011803,-0.011224,-0.0070239,-0.0092324,-0.0012672,0.0044171
0.0050688,0.0006155,-0.0011586,-0.011296,-0.023534,-0.011151,-0.010789,-0.01097,-0.0029689,-0.0078928,-0.025923,-0.022448,-0.011441,-0.0099928,-0.02567,-0.011079
0.0077842,0.00043447,-0.0039826,-0.0076394,-0.023099,-0.023063,-0.019479,-0.014301,0.0062274,0.012129,-0.010391,-0.014808,0.0078204,0.010355,-0.002824,-0.012672
0.0085807,0.01021,0.00916,0.0015206,-0.022882,-0.01441,-0.030992,-0.030811,-0.0076032,-0.014193,-0.012455,-0.016148,0.0082549,0.0017017,0.0073497,0.010644
-0.0105,0.0021723,0.0077118,-0.0024982,-0.0038016,-0.0045619,-0.014627,-0.018356,-0.0087618,-0.014953,-0.0098841,-0.0078566,-0.010355,-0.00021723,0.001231,-0.00105
-0.0028602,0.011586,0.007386,0.0039464,-0.0024982,-0.0032223,-0.00105,-0.0049964,0.0035119,0.0064084,-0.0080739,-0.00021723,0.0030775,-0.0089066,0.0016655,-0.0037654
0.0027154,-0.001231,-0.0045619,0.0035119,-0.010608,0.0040912,0.0046705,-0.0080377,-0.010825,-0.001231,-0.0058291,-0.00068791,0.0011586,3.6206e-05,-0.00079652,-0.0065894
-0.00054308,-0.0062998,-0.002462,-0.0062274,-0.0064808,-0.00072411,0.00025344,-0.0073135,-0.0045257,-0.00039826,0.0025344,-0.00086894,0.0041274,0.001231,-0.0063722,-0.0024982
