2.780372462189866223e-01,1.125445358201033752e-01,9.849069640102849077e-02
2.767402057149458972e-01,1.094105178546449370e-01,1.091189731422787385e-01
2.823650167952794776e-01,1.111157604333250920e-01,1.100701426401094335e-01
2.768151161058813314e-01,1.175330930794650647e-01,1.143022200660044757e-01
2.813022120951712002e-01,1.171653793242366931e-01,1.173954333660492538e-01
2.858992055363244744e-01,1.079890182340138144e-01,1.221615538417598068e-01
2.802147838354109854e-01,1.126406485311043093e-01,1.303036835680284333e-01
