8.206468775048287867e-01,5.794206860849743235e-01,2.595779928075475640e-01
8.205455116920525871e-01,5.755073984826503120e-01,2.885243115705183881e-01
8.252036363943291430e-01,5.774701725475437364e-01,2.933530688344468951e-01
8.196396482217002122e-01,5.881505958147349444e-01,3.000810201932918031e-01
8.259956385445418325e-01,5.902067174365918101e-01,3.194493999500139791e-01
8.542638218366314096e-01,5.669657095608757746e-01,3.302624520131822172e-01
8.244229298213970880e-01,5.699466873488184815e-01,3.502815929185766342e-01
