4.935099452328948338e-02,-1.180511215381240334e-02,1.945582261620666664e-01,8.763634007956799810e-02,7.949407435238019237e-02,-1.000000000000000000e+00,1.800117240646492145e-01,1.005131334876321614e-01,3.089036397238802828e-02
7.825208962523177991e-02,-6.837765666018068809e-03,2.736764699438993809e-01,2.147200840438478475e-01,1.587122647432398226e-01,-1.000000000000000000e+00,2.307020604935114405e-01,6.027114426062742461e-03,8.055614693293451645e-02
4.922643343850886116e-02,1.457823176732918856e-02,3.112970261311434617e-01,2.558333074295644494e-01,1.619015339003477549e-01,-1.000000000000000000e+00,4.167680652886699422e-01,1.141488214188654676e-01,8.881811584807472459e-02
5.860327231315654722e-02,5.330686481792786674e-02,3.814736538131039412e-01,1.401113685906277551e-01,1.115358598712340721e-01,6.322582756205318288e-01,4.369344092388571243e-01,2.220648652850259475e-01,1.439535432618536115e-01
5.883776344893518195e-02,2.940220388673333782e-02,3.445315761805769483e-01,2.527193673547989961e-01,2.115060751508857362e-01,1.255309669015085283e-01,5.646280981596060178e-01,2.357884979665990366e-01,1.395053036511794686e-01
1.237894533564504324e-01,5.797640452104538961e-02,3.371602048323448231e-01,2.982387892389793960e-01,2.333592773451834135e-01,6.164529503433077151e-01,2.082166053019839924e-01,2.687261661172082317e-01,1.373888898634001987e-01
1.268082061455052534e-01,5.377195082337156151e-01,3.814445629666101678e-01,2.902202795593863960e-01,2.244421690125864566e-01,5.561908692221028128e-01,5.708734026514289406e-01,2.391802378081219482e-01,1.636036256448592519e-01
