5.416414057615870359e-02,2.667435532052536912e-04,6.363244747408790258e-02,6.324177784894029208e-02,2.427464517286188894e-02,-1.000000000000000000e+00,3.772523528715740482e-02,7.455360387707035685e-02,1.075257426674421438e-02
7.901480446168455962e-02,6.458257045834984696e-04,8.379751465494954255e-02,1.474929484589241890e-01,4.778324694045183590e-02,-1.000000000000000000e+00,6.054490469924220936e-02,4.490272532502390286e-03,2.750100849268684658e-02
5.362828006099010225e-02,2.159539566837483885e-03,9.361513181101548120e-02,1.703452341909950929e-01,4.884872428334859767e-02,-1.000000000000000000e+00,1.086046490601074860e-01,8.165262735386605297e-02,3.069835359930572077e-02
6.154424467347471839e-02,4.320591897574570586e-03,1.142891537036232197e-01,9.839274854814356042e-02,3.239601767279975952e-02,6.871528979106936164e-02,1.122776865892249898e-01,1.505391648443932251e-01,5.118075727690332005e-02
6.170680599665537280e-02,3.850617789351515764e-03,1.047673047491423093e-01,1.689574197221256624e-01,6.026732817039068268e-02,1.046769454750730646e-02,1.332705531187154124e-01,1.609619268224234401e-01,4.931505042042590853e-02
1.229248738257406603e-01,4.987510306965112737e-03,1.031783414187681241e-01,1.915550649606443390e-01,6.537725392722654183e-02,6.446344135219404803e-02,4.373897327694771520e-02,1.781579188007018366e-01,4.785725089026072326e-02
1.253259861222296989e-01,6.190228060478691896e-02,1.136777588522701610e-01,1.883786678612701937e-01,6.381640089456733222e-02,5.395687603813277555e-02,1.349732734655066102e-01,1.635917300989994105e-01,5.764401477944696567e-02
