0.052815,0.08317,0.10794,0.11495,0.11953
0.024401,0.032924,0.036483,0.038525,0.039799
0.019668,0.030469,0.034102,0.041247,0.045337
0.06232,0.1075,0.1218,0.13605,0.1452
0.021383,0.039053,0.047652,0.057301,0.066348
0.06829,0.081197,0.087071,0.093358,0.097307
0.051761,0.091654,0.10241,0.10548,0.10771
0.060574,0.10388,0.10959,0.12633,0.13367
0.02271,0.041236,0.051663,0.054911,0.057967
