4.346512723714113235e-03,4.296144470572471619e-03
-1.688347198069095612e-02,-3.430210053920745850e-02
-3.886047750711441040e-02,-3.581888601183891296e-02
4.067231714725494385e-02,3.449757350608706474e-03
8.578731864690780640e-02,1.327952742576599121e-01
4.329027980566024780e-02,8.200756460428237915e-02
3.905453905463218689e-02,4.017702862620353699e-02
5.647494271397590637e-02,6.032896786928176880e-02
6.392788141965866089e-02,6.628526747226715088e-02
2.543641440570354462e-02,1.659754663705825806e-02
1.472349464893341064e-02,1.248449739068746567e-02
5.182481184601783752e-02,8.515378087759017944e-02
-9.120199084281921387e-02,-1.050782352685928345e-01
-5.185469985008239746e-02,-5.672835186123847961e-02
-4.112968966364860535e-02,-3.973159939050674438e-02
-8.029834926128387451e-02,-6.546488404273986816e-02
-3.118470311164855957e-02,-3.392942249774932861e-02
-7.133599370718002319e-02,-7.610787451267242432e-02
-5.534533411264419556e-02,-7.140289247035980225e-02
1.767122931778430939e-02,4.504099488258361816e-02
-4.306783154606819153e-02,-4.761867970228195190e-02
-1.298632659018039703e-02,3.600761294364929199e-02
-6.046968698501586914e-02,-1.368240118026733398e-01
2.081489074043929577e-04,-5.276003479957580566e-02
4.431885480880737305e-02,6.376837939023971558e-02
4.005012661218643188e-02,2.968426048755645752e-02
-7.568042725324630737e-02,-8.118800073862075806e-02
-5.392152816057205200e-03,-5.149404518306255341e-03
1.181707307696342468e-01,1.788393706083297729e-01
-3.674802556633949280e-02,-9.553062915802001953e-02
-2.091402746737003326e-02,-6.183863803744316101e-02
-7.763708382844924927e-02,-8.739172667264938354e-02
5.443093925714492798e-02,9.469597041606903076e-02
-3.933576866984367371e-03,-3.708943352103233337e-02
-4.361872375011444092e-02,-6.214932724833488464e-02
4.280479997396469116e-02,8.779668807983398438e-02
6.890253722667694092e-02,7.447535544633865356e-02
6.801218539476394653e-02,1.291269212961196899e-01
4.610812664031982422e-02,8.525553345680236816e-02
1.004611998796463013e-01,7.869143038988113403e-02
9.119931608438491821e-02,4.336892440915107727e-02
-8.202727884054183960e-03,-2.379342727363109589e-02
-3.033080883324146271e-02,3.761254623532295227e-02
-1.285683130845427513e-03,4.710851982235908508e-02
-1.372449216432869434e-03,3.317463025450706482e-02
-5.166976526379585266e-02,-7.930191606283187866e-02
-8.558184653520584106e-02,-1.276715248823165894e-01
6.779941916465759277e-02,9.965923428535461426e-02
1.280322112143039703e-02,5.912687256932258606e-02
-4.641935601830482483e-02,-3.287641704082489014e-02
1.265731081366539001e-02,-1.614513620734214783e-02
-8.740703761577606201e-02,-1.025611236691474915e-01
8.688514120876789093e-03,2.318418025970458984e-02
-6.483080238103866577e-02,-8.776888251304626465e-02
-2.172099193558096886e-03,6.857939064502716064e-02
7.775066792964935303e-02,5.553669854998588562e-02
1.507036536931991577e-01,6.807456910610198975e-02
3.257947787642478943e-02,-3.344646096229553223e-02
-2.809960022568702698e-02,6.240033078938722610e-03
-2.534751221537590027e-02,1.388748921453952789e-02
-2.516339905560016632e-02,-1.251228241017088294e-04
2.828201837837696075e-02,2.759929746389389038e-02
-4.004449769854545593e-02,-3.076692298054695129e-02
-1.221523284912109375e-01,-1.482085138559341431e-01
1.520551182329654694e-02,5.061898753046989441e-02
-5.507024470716714859e-03,2.809517830610275269e-02
-1.199287455528974533e-02,-9.807034395635128021e-03
-4.380786046385765076e-02,-7.230844348669052124e-02
-1.830515824258327484e-02,1.672285236418247223e-02
2.978441305458545685e-02,6.582694500684738159e-02
-3.211478888988494873e-02,-3.063197247684001923e-02
4.075956344604492188e-02,6.229049991816282272e-03
1.748231612145900726e-02,-9.271291643381118774e-02
6.279542297124862671e-02,-6.258722860366106033e-03
-3.807429969310760498e-02,4.114788025617599487e-03
-3.719715029001235962e-02,-8.888074196875095367e-03
-8.699827827513217926e-03,4.740332067012786865e-02
-2.839586883783340454e-02,-2.981664426624774933e-02
-2.480166777968406677e-02,-4.030151292681694031e-02
-3.302588686347007751e-02,-4.458649083971977234e-02
9.760550409555435181e-02,1.352265924215316772e-01
-2.079172059893608093e-02,3.715867875143885612e-03
-1.939589716494083405e-02,-2.753897104412317276e-03
-8.404910564422607422e-02,-8.906842768192291260e-02
-1.685359887778759003e-02,4.124779999256134033e-02
-9.876901283860206604e-03,3.549859672784805298e-02
-2.729701437056064606e-02,-6.650438997894525528e-03
-5.858298391103744507e-02,-1.327131241559982300e-01
1.870606392621994019e-01,9.312193095684051514e-02
-4.214202612638473511e-02,-1.744040548801422119e-01
3.916967287659645081e-02,6.869024783372879028e-02
-3.948042914271354675e-02,1.389578636735677719e-02
-1.170111224055290222e-01,-1.057637557387351990e-01
1.121257618069648743e-02,9.635174646973609924e-03
-4.418809898197650909e-03,-2.546519786119461060e-02
-1.139046903699636459e-02,-1.547296997159719467e-03
-2.991392463445663452e-02,-2.287691086530685425e-02
4.670750349760055542e-02,6.952240318059921265e-02
-6.200492754578590393e-02,-9.572392702102661133e-02
-7.303747534751892090e-02,-8.095064014196395874e-02
-1.110485494136810303e-01,-4.939955472946166992e-02
1.262703631073236465e-02,1.242085695266723633e-01
-1.090646609663963318e-01,-5.499538034200668335e-02
-1.473699230700731277e-03,4.553645849227905273e-03
5.679194629192352295e-02,-1.440496295690536499e-01
1.061686128377914429e-01,-8.525239676237106323e-02
-3.840292245149612427e-02,-9.558667987585067749e-02
